ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
449787153,Sandy & Soil by Them Hands,Theater,Theater,USD,2011-03-16,5000.0,2011-03-01 21:51:43,5119.0,1,52,US,5119.0,5119.0,5000.0
1778423396,Grim Reaper 3017,Comics,Comics,USD,2011-05-05,30000.0,2011-03-05 17:23:52,0.0,0,0,US,0.0,0.0,30000.0
1180439796,Gallery Yes,Food,Food,USD,2014-11-08,5000.0,2014-10-03 15:13:54,735.0,0,7,US,735.0,735.0,5000.0
10470047,Fried Fashions Online Boutique,Apparel,Fashion,USD,2015-07-03,2500.0,2015-05-19 21:32:10,0.0,0,0,US,0.0,0.0,2500.0
1081529476,Heroes' Gold,Tabletop Games,Games,USD,2015-09-30,5000.0,2015-09-16 15:57:44,21980.0,1,642,US,21980.0,21980.0,5000.0
52646769,Acoustic Nations: LAUNCH GIG,World Music,Music,GBP,2014-02-23,4000.0,2014-01-24 17:49:01,50.0,0,4,GB,82.85,83.59,6687.06
863515082,My Childhood Secrets,Nonfiction,Publishing,USD,2016-06-07,1500.0,2016-05-06 03:19:12,0.0,0,0,US,0.0,0.0,1500.0
25499463,Affordable Professional Photography - Family Business,People,Photography,USD,2016-11-22,25000.0,2016-09-23 02:20:11,1.0,0,1,US,0.0,1.0,25000.0
948661001,Looking For Leo,Documentary,Film & Video,GBP,2017-06-01,23000.0,2017-05-02 19:50:13,23331.0,1,112,GB,903.87,29988.43,29562.98
1386370919,Wilduino ~ Mini 3-in-1 ZIGBEE + WIFI + ARDUINO,Hardware,Technology,AUD,2015-11-14,8000.0,2015-10-15 05:28:44,531.0,0,6,AU,387.58,382.81,5767.43
1152365329,"Fenix Theatre Company Presents HAMLET, Summer 2015",Theater,Theater,USD,2015-05-01,3000.0,2015-04-01 14:35:15,150.0,0,4,US,150.0,150.0,3000.0
1792140317,Battle Valor Fantasy 15mm Tabletop Wargame Phase II,Tabletop Games,Games,USD,2017-09-28,7000.0,2017-09-04 15:01:44,13488.0,1,66,US,1866.0,13488.0,7000.0
1462807254,The Padre's War Diary,Publishing,Publishing,CAD,2016-08-25,2500.0,2016-06-26 23:24:35,5170.0,1,32,CA,1766.22,4012.73,1940.39
1755957374,Mollö entdeckt die Welt- das Kinderbuch das wachsen will,Children's Books,Publishing,EUR,2016-10-16,5000.0,2016-09-16 00:00:00,1491.0,0,45,DE,271.53,1623.1,5443.01
485452056,Pert Near Sandstone Goes to the Studio!,Music,Music,USD,2011-09-16,7500.0,2011-07-19 15:27:09,9591.0,1,127,US,9591.0,9591.0,7500.0
976077206,THE DESK MASTER DESKTOP ORGANIZER,Product Design,Design,USD,2014-02-22,10000.0,2014-01-23 20:26:32,25.0,0,1,US,25.0,25.0,10000.0
101802684,Donate $1 for Hip Hop,Television,Film & Video,USD,2014-09-18,1168.0,2014-08-19 07:41:23,1204.0,1,66,US,1204.0,1204.0,1168.0
611974486,North Ga Dawgs Semi-Pro Football Team,Live Games,Games,USD,2015-01-24,500.0,2014-11-25 17:56:19,124.0,0,2,US,124.0,124.0,500.0
1520192060,MyPhoneReaders:iPhone 6 case with built in reading glasses,Product Design,Design,USD,2015-07-01,25000.0,2015-06-01 01:56:22,935.0,0,7,US,935.0,935.0,25000.0
24889927,Aimer7,Fashion,Fashion,USD,2014-04-01,10000.0,2014-02-19 20:38:53,0.0,0,0,US,0.0,0.0,10000.0
2024341289,The Trinket Box,Jewelry,Fashion,GBP,2014-11-03,500.0,2014-10-04 01:51:11,1.0,0,1,GB,1.62,1.58,790.98
823785123,The True & Living,Electronic Music,Music,USD,2012-05-16,3000.0,2012-04-16 18:52:11,3130.0,1,47,US,3130.0,3130.0,3000.0
993780205,RasPiO Analog Zero - Read 8 Sensors At Once On Raspberry Pi,Hardware,Technology,GBP,2016-05-31,2048.0,2016-05-24 09:51:37,16013.0,1,914,GB,23234.12,23110.45,2955.74
1888318486,The Stagg Do - BBFC and DVD Launch,Comedy,Film & Video,GBP,2015-08-03,4000.0,2015-07-01 12:01:07,7055.0,1,182,GB,11096.69,10947.15,6206.75
85947462,"Cropsticks - The Real ""Mind Blowing"" Chopsticks",Crafts,Crafts,USD,2016-03-26,20000.0,2016-02-24 18:01:03,21816.0,1,284,US,21816.0,21816.0,20000.0
1301510838,DIY Custom Lighting,Product Design,Design,USD,2014-06-07,18000.0,2014-05-08 05:33:31,5.0,0,1,US,5.0,5.0,18000.0
1290284879,LED Sneakers - Official shoe of The Glow Run 5k -These Rock!,Footwear,Fashion,USD,2015-02-18,5000.0,2015-01-19 14:53:14,7173.0,1,56,US,7173.0,7173.0,5000.0
1419861155,A Troop of Echoes: The Longest Year on Record [Vinyl+CD],Indie Rock,Music,USD,2014-05-23,2500.0,2014-04-23 01:39:37,4020.0,1,81,US,4020.0,4020.0,2500.0
123481198,Black Gold Rush,Documentary,Film & Video,USD,2014-01-08,30000.0,2013-12-09 22:56:26,641.0,0,8,US,641.0,641.0,30000.0
1976553408,HELP AND SUPPORT!!!! for Style Week Providence Designer,Fashion,Fashion,USD,2011-08-16,700.0,2011-07-11 05:52:15,904.5,1,14,US,904.5,904.5,700.0
614341577,Editing Happy 40th,Film & Video,Film & Video,USD,2014-03-03,5000.0,2014-02-19 21:48:16,5000.0,1,37,US,5000.0,5000.0,5000.0
384486589,Teens Hike VT's Long Trail and Write How-To and Guide Book!,Nonfiction,Publishing,USD,2014-06-01,3700.0,2014-04-25 02:24:24,4051.2,1,44,US,4051.2,4051.2,3700.0
1105203461,"World Sales Network Creation for ""Armada Cider 1588""",Drinks,Food,EUR,2017-10-20,100000.0,2017-08-31 21:25:44,20.0,0,2,ES,23.96,23.64,118179.56
652946097,Yellow House Cheese #supportfamilyfarms,Farms,Food,USD,2017-08-03,20000.0,2017-07-04 20:01:32,21815.0,1,233,US,350.0,21815.0,20000.0
1891606835,"Paradise ""Everything's Eventual""",Fiction,Publishing,USD,2016-01-28,5000.0,2015-12-29 19:14:30,0.0,0,0,US,0.0,0.0,5000.0
1018255585,Fund an Award Winning Filmmaker and See the film at a festival near you,Shorts,Film & Video,USD,2009-11-28,1000.0,2009-08-30 23:45:47,20.0,0,1,US,20.0,20.0,1000.0
865260060,Help me find free WIFI Android App,Apps,Technology,USD,2016-02-27,26500.0,2015-12-29 00:51:08,15.0,0,1,US,15.0,15.0,26500.0
243246457,EVOSSI: Revolutionary activewear for runners & adventurers,Apparel,Fashion,GBP,2016-10-16,15000.0,2016-09-16 11:59:50,15292.38,1,91,GB,601.88,18637.88,18281.54
708016474,Interview Pittsburgh,Journalism,Journalism,USD,2017-05-24,150.0,2017-04-24 02:56:39,335.0,1,17,US,110.0,335.0,150.0
533380951,IMMENSITY one moment,Video Games,Games,EUR,2015-12-25,140000.0,2015-11-25 09:35:45,416.0,0,22,DE,442.35,452.9,152417.45
1413940301,Quest to Relaunch Wicked Unscripted! (153 updates & BOOK!),Comics,Comics,USD,2011-07-06,500.0,2011-06-06 01:07:49,580.0,1,9,US,580.0,580.0,500.0
1958261077,Kids Love Life Book 2 of 6,Children's Books,Publishing,USD,2013-05-04,20000.0,2013-04-04 07:07:35,3451.0,0,21,US,3451.0,3451.0,20000.0
1127917155,SOUL TRACK MIND : : ALBUM NO. 2,Music,Music,USD,2012-10-20,12500.0,2012-09-20 23:05:09,16336.0,1,145,US,16336.0,16336.0,12500.0
607176822,Shakespeare's Twelfth Night Performed by Young Actors,Theater,Theater,USD,2014-03-18,1800.0,2014-01-17 17:51:19,1947.0,1,26,US,1947.0,1947.0,1800.0
1404976438,Minola Review Print Anthology,Literary Journals,Publishing,CAD,2016-11-14,5000.0,2016-10-14 22:13:35,5481.13,1,153,CA,1143.45,4055.59,3699.59
732710812,NINJA HIGH SCHOOL Textbook vol.4,Graphic Novels,Comics,USD,2017-01-20,2950.0,2016-12-21 15:13:15,15026.0,1,254,US,4872.0,15026.0,2950.0
1673543983,Librería Donceles,Art,Art,USD,2015-05-17,3500.0,2015-05-06 02:36:10,5367.0,1,54,US,5367.0,5367.0,3500.0
592524349,Christmas/Holiday Cards designed by me and Eddy.,Art,Art,USD,2015-11-27,400.0,2015-11-17 07:57:58,0.0,0,0,US,0.0,0.0,400.0
57959854,Steampunk Haunted House: Halloween Forever!,Immersive,Theater,USD,2017-09-12,1500.0,2017-08-22 00:57:08,3570.0,1,78,US,2245.0,3570.0,1500.0
2146850442,America: Pursuing the Dream,Documentary,Film & Video,USD,2015-09-13,2700.0,2015-09-06 00:58:41,0.0,0,0,US,0.0,0.0,2700.0
2054525826,LIFTED - a sci-fi flavored music video,Shorts,Film & Video,USD,2012-09-29,2000.0,2012-08-29 01:07:48,2165.0,1,43,US,2165.0,2165.0,2000.0
944165399,Paintguide - the book,Art Books,Publishing,NOK,2015-11-28,130000.0,2015-11-06 19:31:40,237562.0,1,263,NO,27523.51,28000.52,15322.6
105399193,The Boing Heard 'Round the World,Documentary,Film & Video,USD,2012-07-18,7500.0,2012-06-18 23:53:18,8000.0,1,89,US,8000.0,8000.0,7500.0
1320537588,Only Documented Spirit Portal Painting Needs Publicity,Painting,Art,USD,2014-12-21,25000.0,2014-10-22 00:40:02,81.0,0,5,US,81.0,81.0,25000.0
1552094001,"LunaR, the world’s first solar powered smartwatch.",Wearables,Technology,USD,2017-10-24,50000.0,2017-09-19 18:00:13,259837.0,1,1194,US,1001.0,259837.0,50000.0
2123133753,Coffeeland Honduras: a Documentary,Documentary,Film & Video,USD,2010-12-24,10000.0,2010-11-24 18:23:42,5385.0,0,68,US,5385.0,5385.0,10000.0
1602391382,RIVEN - Pilot Episode - Action/Drama Series,Narrative Film,Film & Video,USD,2011-09-03,48000.0,2011-07-05 23:17:46,30733.0,0,354,US,30733.0,30733.0,48000.0
1434645953,Help Create & Revive our 90's Inspired HipHop Mixtape,Hip-Hop,Music,USD,2015-12-31,3000.0,2015-12-07 19:42:55,0.0,0,0,US,0.0,0.0,3000.0
94696776,Virtual Walls for Creative Classrooms!,Technology,Technology,USD,2012-06-11,35000.0,2012-05-12 17:57:12,66.0,0,6,US,66.0,66.0,35000.0
1963843914,365 Days Of Adventure,Photography,Photography,GBP,2014-03-12,250.0,2014-02-20 20:11:47,1.0,0,1,GB,1.67,1.66,414.87
2058335203,FatTees: Tees for fatties,Fashion,Fashion,USD,2013-07-18,1500.0,2013-06-18 19:43:24,1625.0,1,39,US,1625.0,1625.0,1500.0
593660729,"Cory Allen Trio - ""All in Good Fun""",Jazz,Music,USD,2014-12-15,4250.0,2014-11-10 21:29:17,4560.0,1,70,US,4560.0,4560.0,4250.0
1492466279,Table Talk - Family Dinner Devos,Children's Books,Publishing,USD,2017-05-17,1200.0,2017-05-03 02:10:14,2611.0,1,101,US,226.0,2611.0,1200.0
1285841440,WHAT DID YOU EXPECT? - The Archers of Loaf LIVE concert film,Documentary,Film & Video,USD,2011-08-15,1500.0,2011-07-19 02:37:50,3471.0,1,72,US,3471.0,3471.0,1500.0
918781304,PractiGOAL,Product Design,Design,USD,2014-07-28,35000.0,2014-06-13 04:48:58,646.0,0,15,US,646.0,646.0,35000.0
586143091,Descendants: Origins of the orbs,Fiction,Publishing,USD,2016-05-26,3000.0,2016-04-26 18:13:30,0.0,0,0,US,0.0,0.0,3000.0
1441151089,The 1998 Deck : Hip Hop Playing Cards,Tabletop Games,Games,USD,2017-09-29,4625.0,2017-08-30 06:57:16,5919.7,1,154,US,119.0,5919.7,4625.0
28182632,Exploring our Techno-Societies,Documentary,Film & Video,GBP,2015-03-12,7600.0,2015-02-10 13:11:39,1195.0,0,18,GB,1822.64,1766.31,11233.46
106841576,Educate our kids about sustainable farming and nutrition!,Farms,Food,USD,2017-08-04,25000.0,2017-07-14 18:29:15,253.0,0,6,US,0.0,253.0,25000.0
1031027165,kittybiome: kitty microbiomes for cat health and biology,Technology,Technology,USD,2015-06-10,3000.0,2015-05-11 21:58:14,23183.0,1,229,US,23183.0,23183.0,3000.0
1431697739,Japanese Potato Salad,Food,Food,USD,2014-08-07,50.0,2014-07-08 01:14:09,0.0,0,0,US,0.0,0.0,50.0
1208563524,Danny: Project Warped Tour 2015,Music,Music,USD,2015-06-02,400.0,2015-05-16 16:12:24,674.0,1,15,US,674.0,674.0,400.0
866740444,Dark Beach #1,Comic Books,Comics,USD,2016-02-19,1300.0,2016-01-20 15:53:48,4004.0,1,189,US,4004.0,4004.0,1300.0
1584274655,Leeds Drum Academy needs to rebuild our facilities!,Music,Music,GBP,2014-08-18,10000.0,2014-07-19 14:01:07,1.0,0,1,GB,1.71,1.66,16577.42
1831582898,statpedia.com,Technology,Technology,USD,2012-09-06,300000.0,2012-08-07 08:06:22,10010.0,0,2,US,10010.0,10010.0,300000.0
1187435010,EduExo: The First Robotic Exoskeleton Kit for STEM Education,Technology,Technology,CHF,2017-06-07,8000.0,2017-05-08 13:54:14,21687.77,1,175,CH,2203.38,22312.75,8230.54
1536235775,Conflict Kitchen,Food,Food,USD,2010-09-30,4000.0,2010-09-01 16:33:58,4178.0,1,139,US,4178.0,4178.0,4000.0
1890986806,Kingdom Worship Project,Music,Music,USD,2011-09-07,5000.0,2011-07-09 17:29:41,5040.0,1,42,US,5040.0,5040.0,5000.0
1517350119,"Top Spin, a ping pong documentary",Documentary,Film & Video,USD,2011-07-20,20000.0,2011-06-20 20:27:43,26100.1,1,178,US,26100.1,26100.1,20000.0
426811996,Jesus Christ Superstar-Indiana,Theater,Theater,USD,2012-06-24,3200.0,2012-04-25 03:01:15,500.0,0,1,US,500.0,500.0,3200.0
1162214687,Travel Journal Around the Globe,Print,Journalism,USD,2015-01-15,5000.0,2014-12-16 23:26:30,43.0,0,2,US,43.0,43.0,5000.0
2043092079,you & me: a documentary on intimacy in dance and performance,Documentary,Film & Video,USD,2011-09-23,3000.0,2011-08-23 07:22:55,3648.0,1,64,US,3648.0,3648.0,3000.0
431523095,Mad Scientist Day Junior - 2017,Games,Games,USD,2017-04-29,400.0,2017-03-24 04:32:19,401.0,1,8,US,25.0,401.0,400.0
68645864,Children's Ministry-Christian Church Without Walls,DIY,Crafts,USD,2016-07-02,1000.0,2016-06-09 05:56:09,0.0,0,0,US,0.0,0.0,1000.0
800572956,Rebirth: A New Tabletop RPG,Games,Games,USD,2017-07-18,500.0,2017-05-19 16:47:45,615.0,1,22,US,0.0,615.0,500.0
1573104569,Don't Wake Me:The 2013 Project,R&B,Music,USD,2013-06-13,2013.0,2013-05-14 18:08:52,2038.0,1,41,US,2038.0,2038.0,2013.0
1390233795,The Crazy Christmas Extravaganza,Art,Art,USD,2014-08-24,1500.0,2014-08-09 14:21:02,1566.0,1,23,US,1566.0,1566.0,1500.0
834283741,Let me make you a hat.,Fashion,Fashion,USD,2012-03-13,333.0,2012-02-09 17:01:56,244.0,0,13,US,244.0,244.0,333.0
795959259,The Devil's Dosh - a 35mm short film (non-profit),Shorts,Film & Video,USD,2011-07-17,25000.0,2011-06-02 14:47:33,27271.27,1,215,US,27271.27,27271.27,25000.0
2128487492,The Waterfall Game,Playing Cards,Games,EUR,2015-10-05,12000.0,2015-09-05 10:48:58,2011.17,0,44,DE,2238.22,2285.08,13634.35
314174781,Thriving After Crisis book project,Nonfiction,Publishing,USD,2017-12-20,2000.0,2017-11-20 22:54:48,2090.0,1,31,US,335.0,2090.0,2000.0
1657666596,Make 100: My Favorite Recipes: A Create Your Own Cookbook,Publishing,Publishing,USD,2017-02-24,2600.0,2017-01-25 03:34:41,584.0,0,15,US,0.0,584.0,2600.0
1975025740,SpreadLove / PrettyMusic: An Indie Debut CD release by Andrew Osta and Ben Vincze,Indie Rock,Music,USD,2010-08-11,2500.0,2010-07-20 03:35:10,25.0,0,2,US,25.0,25.0,2500.0
1932201059,Half the Sky,Shorts,Film & Video,USD,2011-03-15,2500.0,2011-01-24 01:17:27,2525.0,1,54,US,2525.0,2525.0,2500.0
1314713691,Framables,Conceptual Art,Art,USD,2017-08-27,10000.0,2017-07-28 00:52:56,0.0,0,0,US,0.0,0.0,10000.0
2019726503,Three Ravens: The folk song tradition of Albion,World Music,Music,USD,2014-11-23,4000.0,2014-10-04 01:21:24,4062.0,1,56,US,4062.0,4062.0,4000.0
1990974240,Preserve The Atlanta Symphony Orchestra’s Legacy,Classical Music,Music,USD,2013-08-02,5000.0,2013-07-03 14:03:28,13590.0,1,130,US,13590.0,13590.0,5000.0
1797500044,Enlightenment Spell,Documentary,Film & Video,USD,2017-08-10,7500.0,2017-07-11 17:23:23,7583.0,1,51,US,759.0,7583.0,7500.0
1145058761,Fluffy Girls,Fashion,Fashion,USD,2012-10-28,500.0,2012-09-13 23:57:32,50.0,0,2,US,50.0,50.0,500.0
246794405,Starship Valkyrie - Basic,Games,Games,USD,2013-12-10,3000.0,2013-11-09 01:24:27,686.0,0,21,US,686.0,686.0,3000.0
1960868670,Elias and the Error || HELP YOURSELF album release,Indie Rock,Music,USD,2013-03-14,1500.0,2013-02-12 03:04:21,1650.0,1,40,US,1650.0,1650.0,1500.0
1446407742,The Cliffshore - A novel set in an original steampunk world,Fiction,Publishing,USD,2011-07-31,3500.0,2011-07-11 05:47:14,80.0,0,4,US,80.0,80.0,3500.0
1054919638,Adorable Animal Enamel Pin Collection,Accessories,Fashion,USD,2017-09-07,4700.0,2017-08-14 19:21:21,5511.0,1,108,US,573.0,5511.0,4700.0
1850276715,Romania: Not For Sale,Photography,Photography,NZD,2014-04-15,10000.0,2014-03-16 10:36:59,110.0,0,3,NZ,93.91,94.71,8609.56
811311918,The Independence - Playing cards inspired by The Revolution,Design,Design,USD,2014-04-10,60000.0,2014-03-01 19:02:59,116525.01,1,1394,US,116525.01,116525.01,60000.0
419353755,Tantura (The Documentary Film),Documentary,Film & Video,USD,2017-07-05,55000.0,2017-05-26 05:54:02,56350.0,1,265,US,3605.0,56350.0,55000.0
1431891771,Cover Album Mismatch,Music,Music,USD,2017-03-15,150.0,2017-01-14 21:53:43,340.0,1,16,US,0.0,340.0,150.0
1001591110,Rocky Horror Saved My Life - A Fan Documentary,Documentary,Film & Video,USD,2013-11-01,50000.0,2013-09-02 02:06:49,66554.56,1,665,US,66554.56,66554.56,50000.0
618955642,Brother Joscephus - Righteous NEW STUDIO ALBUM!,Music,Music,USD,2011-10-07,14000.0,2011-08-23 21:57:31,16149.1,1,142,US,16149.1,16149.1,14000.0
41393668,KINGS. Apparel,Apparel,Fashion,USD,2015-03-11,5000.0,2015-02-09 18:49:38,11.0,0,2,US,11.0,11.0,5000.0
276025372,Brooklyn's Warm Delights,Candles,Crafts,USD,2015-06-25,5000.0,2015-05-25 03:05:00,0.0,0,0,US,0.0,0.0,5000.0
870424291,"ZOMBIES, RUN! Running game & audio adventure for iOS/Android",Video Games,Games,USD,2011-10-10,12500.0,2011-09-08 16:56:46,72627.9,1,3464,US,72627.9,72627.9,12500.0
110368501,Relentless - The Unceasing Fight,Mobile Games,Games,USD,2017-03-13,1000.0,2017-02-20 06:39:33,1.0,0,1,US,0.0,1.0,1000.0
1778792892,J'ADORE EXPLORES NEW YORK,Fashion,Fashion,USD,2014-07-26,3000.0,2014-07-12 04:34:17,2.45,0,1,US,2.45,2.45,3000.0
1518324506,Colorworld - The Monthly Comic,Comic Books,Comics,USD,2015-09-23,2500.0,2015-08-20 06:19:52,3295.0,1,54,US,3295.0,3295.0,2500.0
1924586474,"EAT, DRINK, & BE MONKEY!",Food,Food,USD,2013-05-21,19000.0,2013-04-16 03:22:34,4107.0,0,73,US,4107.0,4107.0,19000.0
600068993,Gyzmo! You deserve power over your devices,Hardware,Technology,USD,2014-10-27,75000.0,2014-09-12 18:41:50,2687.0,0,45,US,2687.0,2687.0,75000.0
2044673193,Dinogym - Sports Apparel for the Jurassic Gym Junkie,Apparel,Fashion,GBP,2017-09-24,20000.0,2017-07-26 10:30:47,56.0,0,4,GB,39.09,74.98,26777.7
958593677,Laughing Moon: The Ragged Man Adventure,Tabletop Games,Games,USD,2013-03-21,1200.0,2013-02-19 23:03:36,6415.0,1,74,US,6415.0,6415.0,1200.0
1806155272,Clever Girl Magazine,Literary Journals,Publishing,USD,2015-08-22,2175.0,2015-07-22 04:46:25,2270.0,1,32,US,2270.0,2270.0,2175.0
1265408378,Chapters of His Story,Pop,Music,USD,2017-04-24,20000.0,2017-03-25 06:18:22,0.0,0,0,US,0.0,0.0,20000.0
1005580823,Monadnock Gymnastics,Spaces,Dance,USD,2016-06-21,50000.0,2016-05-22 02:30:03,675.0,0,10,US,675.0,675.0,50000.0
1170065104,Bronx Music Festival,Hip-Hop,Music,USD,2015-10-01,3000.0,2015-09-19 17:13:12,1.0,0,1,US,1.0,1.0,3000.0
474202757,Lemon,Shorts,Film & Video,USD,2012-04-01,4000.0,2012-03-02 02:05:13,4515.02,1,65,US,4515.02,4515.02,4000.0
2030559538,The Forgotten Healer,Academic,Publishing,GBP,2015-09-01,1350.0,2015-07-03 12:11:11,65.0,0,2,GB,101.44,98.97,2055.55
1962956791,STARMAPS,Product Design,Design,EUR,2015-07-18,30000.0,2015-06-18 20:55:41,55.0,0,1,IT,61.9,60.16,32817.01
786583215,I Don't Know - That's the Truth,Jazz,Music,USD,2016-10-17,4000.0,2016-09-10 04:13:56,1186.0,0,12,US,0.0,1186.0,4000.0
1872538165,Game of Thrones Houses - Poster Set!,Graphic Design,Design,USD,2017-07-27,1000.0,2017-07-17 16:45:59,121.0,0,2,US,0.0,121.0,1000.0
1326727832,Rescue Lanier's 87th Season and Let Our Artists Shine!,Theater,Theater,USD,2013-05-31,68000.0,2013-05-01 05:04:18,70442.0,1,143,US,70442.0,70442.0,68000.0
257953128,"Native Alliance's ""Mirandome"" Music Video Launch",Music,Music,USD,2013-03-18,3000.0,2013-02-16 15:16:21,3700.0,1,28,US,3700.0,3700.0,3000.0
1858132895,I Was There Too,Film & Video,Film & Video,USD,2016-06-03,5000.0,2016-05-02 17:51:22,6633.69,1,91,US,6171.0,6633.69,5000.0
1482070490,"The ""STRING BUTLER"" a new guitar accessories. Just awesome.",Design,Design,EUR,2016-07-17,7500.0,2016-06-02 00:33:24,798.0,0,12,DE,665.51,878.91,8260.46
1532925221,Bad Cats!,Video Games,Games,GBP,2015-09-03,33333.0,2015-08-01 18:00:05,132.11,0,7,GB,206.18,201.15,50753.7
1643306275,Smith Story Wine Cellars,Farms,Food,USD,2014-09-01,25000.0,2014-08-01 20:16:55,26001.0,1,150,US,26001.0,26001.0,25000.0
1794737627,Tvention,Product Design,Design,USD,2017-06-24,15000.0,2017-05-25 20:20:08,3.0,0,3,US,0.0,3.0,15000.0
2039601257,Project Tool,Science Fiction,Film & Video,USD,2015-03-12,10000.0,2015-02-26 19:44:59,1095.0,0,27,US,1095.0,1095.0,10000.0
1124073661,Book Curse: Ex Libris Bookplates for Vindictive Bibliophiles,Graphic Design,Design,USD,2017-02-03,504.0,2017-01-04 16:17:23,12439.0,1,359,US,2437.0,12439.0,504.0
555634054,SKETCHES OF GIRLS by Riccardo Petra,Art,Art,EUR,2016-09-17,23.0,2016-09-13 03:15:32,30.0,1,3,IT,25.83,33.64,25.79
132653743,Perch,Video Games,Games,USD,2012-08-12,1500.0,2012-07-13 23:12:06,1737.11,1,139,US,1737.11,1737.11,1500.0
7124358,Majestic Knits: Winter Accessories,Accessories,Fashion,GBP,2016-10-05,1000.0,2016-09-05 09:11:37,25.0,0,3,GB,0.0,30.82,1232.94
1829047272,True Zombie Survival.,Video Games,Games,AUD,2015-04-10,50000.0,2015-02-14 17:21:06,0.0,0,0,AU,0.0,0.0,38229.22
1805836359,"Nick Finzer's ""Exposition""",Jazz,Music,USD,2012-04-29,4500.0,2012-04-12 04:49:50,4956.0,1,99,US,4956.0,4956.0,4500.0
641014310,Help IMPERIAL SONS Record 1st EP!,Music,Music,USD,2011-07-07,2500.0,2011-06-07 17:42:10,2670.0,1,60,US,2670.0,2670.0,2500.0
557113709,The Freedom Walker,Product Design,Design,USD,2014-09-26,10000.0,2014-07-28 20:21:01,0.0,0,0,US,0.0,0.0,10000.0
1365027133,"more mysterious, more letters... (Mysterious Letters)",Illustration,Art,USD,2010-09-08,8000.0,2010-06-10 15:31:12,3656.06,0,119,US,3656.06,3656.06,8000.0
669869125,Hart Sawyer & the Love Project Album & Music Video Release!,Music,Music,USD,2014-08-04,12000.0,2014-07-03 20:17:12,12500.0,1,48,US,12500.0,12500.0,12000.0
1321474497,Black Spiral Designed Watch,Product Design,Design,HKD,2016-11-05,90000.0,2016-10-06 18:40:54,6986.0,0,7,HK,772.0,900.49,11600.93
1650624777,Loose Ends,Drama,Film & Video,USD,2014-10-03,4080.0,2014-09-09 19:24:08,5425.0,1,80,US,5425.0,5425.0,4080.0
42979899,LapPadGO+ | The First Mobile Workstation w/Built-in Charging,Product Design,Design,CAD,2016-12-15,9500.0,2016-11-15 18:55:19,11229.8,1,88,CA,0.0,8397.37,7103.87
241776253,"FiasCo: Viajado de Risa, ¡Vámonos a Francia!",Comedy,Theater,MXN,2017-08-13,25000.0,2017-07-04 06:44:56,7650.0,0,20,MX,0.0,427.76,1397.9
